"","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","lday","bday","ht","DBH","stom_d","sla","wood_den","cn"
"746","CORCOR06_HF_01","CORCOR","6","HF","CORCOR06_HF","CS0","15","08","chill0","COR",39,33,1.4,1,54.9230879,37.6149122807018,2.175,19.382228001372
"747","CORCOR06_HF_02","CORCOR","6","HF","CORCOR06_HF","WL0","20","12","chill0","COR",18,13,1.4,1,54.9230879,37.6149122807018,2.175,19.382228001372
"748","CORCOR06_HF_03","CORCOR","6","HF","CORCOR06_HF","CL0","15","12","chill0","COR",29,20,1.4,1,54.9230879,37.6149122807018,2.175,19.382228001372
"749","CORCOR06_HF_04","CORCOR","6","HF","CORCOR06_HF","WS0","20","08","chill0","COR",27,18,1.4,1,54.9230879,37.6149122807018,2.175,19.382228001372
"750","CORCOR07_HF_01","CORCOR","7","HF","CORCOR07_HF","WL0","20","12","chill0","COR",26,18,1.6,1,111.5105118,33.9222784810127,2.15151515151515,16.9749817523054
"751","CORCOR07_HF_02","CORCOR","7","HF","CORCOR07_HF","CL0","15","12","chill0","COR",29,20,1.6,1,111.5105118,33.9222784810127,2.15151515151515,16.9749817523054
"752","CORCOR07_HF_03","CORCOR","7","HF","CORCOR07_HF","WS0","20","08","chill0","COR",29,27,1.6,1,111.5105118,33.9222784810127,2.15151515151515,16.9749817523054
"753","CORCOR07_HF_04","CORCOR","7","HF","CORCOR07_HF","CS0","15","08","chill0","COR",42,33,1.6,1,111.5105118,33.9222784810127,2.15151515151515,16.9749817523054
"754","CORCOR07_SH_01","CORCOR","7","SH","CORCOR07_SH","CS0","15","08","chill0","COR",68,13,NA,2.4,81.55246386,29.4805825242718,1.97272727272727,16.3219553441034
"755","CORCOR07_SH_02","CORCOR","7","SH","CORCOR07_SH","WL0","20","12","chill0","COR",6,6,NA,2.4,81.55246386,29.4805825242718,1.97272727272727,16.3219553441034
"756","CORCOR07_SH_03","CORCOR","7","SH","CORCOR07_SH","CL0","15","12","chill0","COR",29,20,NA,2.4,81.55246386,29.4805825242718,1.97272727272727,16.3219553441034
"757","CORCOR07_SH_04","CORCOR","7","SH","CORCOR07_SH","WS0","20","08","chill0","COR",34,27,NA,2.4,81.55246386,29.4805825242718,1.97272727272727,16.3219553441034
"758","CORCOR08_HF_01","CORCOR","8","HF","CORCOR08_HF","WL0","20","12","chill0","COR",NA,29,2,1,101.5244958,33.8397101449275,2.18181818181818,17.6650756721466
"759","CORCOR08_HF_02","CORCOR","8","HF","CORCOR08_HF","CL0","15","12","chill0","COR",34,20,2,1,101.5244958,33.8397101449275,2.18181818181818,17.6650756721466
"760","CORCOR08_HF_03","CORCOR","8","HF","CORCOR08_HF","CS0","15","08","chill0","COR",47,33,2,1,101.5244958,33.8397101449275,2.18181818181818,17.6650756721466
"761","CORCOR08_HF_04","CORCOR","8","HF","CORCOR08_HF","WS0","20","08","chill0","COR",34,27,2,1,101.5244958,33.8397101449275,2.18181818181818,17.6650756721466
"762","CORCOR08_SH_01","CORCOR","8","SH","CORCOR08_SH","WL0","20","12","chill0","COR",26,18,14.5,1.2,NA,28.3948,2.33333333333333,19.5070517356717
"763","CORCOR08_SH_02","CORCOR","8","SH","CORCOR08_SH","CS0","15","08","chill0","COR",39,13,14.5,1.2,NA,28.3948,2.33333333333333,19.5070517356717
"764","CORCOR08_SH_03","CORCOR","8","SH","CORCOR08_SH","CL0","15","12","chill0","COR",32,20,14.5,1.2,NA,28.3948,2.33333333333333,19.5070517356717
"765","CORCOR08_SH_04","CORCOR","8","SH","CORCOR08_SH","WS0","20","08","chill0","COR",27,12,14.5,1.2,NA,28.3948,2.33333333333333,19.5070517356717
"766","CORCOR09_HF_01","CORCOR","9","HF","CORCOR09_HF","WS0","20","08","chill0","COR",27,18,2.1,1,NA,28.1154098360656,1.72413793103448,20.5858446574686
"767","CORCOR09_HF_02","CORCOR","9","HF","CORCOR09_HF","WL0","20","12","chill0","COR",6,6,2.1,1,NA,28.1154098360656,1.72413793103448,20.5858446574686
"768","CORCOR09_HF_03","CORCOR","9","HF","CORCOR09_HF","CL0","15","12","chill0","COR",34,32,2.1,1,NA,28.1154098360656,1.72413793103448,20.5858446574686
"769","CORCOR09_HF_04","CORCOR","9","HF","CORCOR09_HF","CS0","15","08","chill0","COR",53,33,2.1,1,NA,28.1154098360656,1.72413793103448,20.5858446574686
"770","CORCOR09_SH_01","CORCOR","9","SH","CORCOR09_SH","WS0","20","08","chill0","COR",26,18,9.5,1.4,61.58043189,28.9060909090909,2.11428571428571,18.5717145144351
"771","CORCOR09_SH_02","CORCOR","9","SH","CORCOR09_SH","CS0","15","08","chill0","COR",33,21,9.5,1.4,61.58043189,28.9060909090909,2.11428571428571,18.5717145144351
"772","CORCOR09_SH_03","CORCOR","9","SH","CORCOR09_SH","CL0","15","12","chill0","COR",34,32,9.5,1.4,61.58043189,28.9060909090909,2.11428571428571,18.5717145144351
"773","CORCOR09_SH_04","CORCOR","9","SH","CORCOR09_SH","WL0","20","12","chill0","COR",6,6,9.5,1.4,61.58043189,28.9060909090909,2.11428571428571,18.5717145144351
"774","CORCOR10_HF_01","CORCOR","10","HF","CORCOR10_HF","WS0","20","08","chill0","COR",34,27,1.9,1.3,NA,30.338125,1.72093023255814,19.7514805101187
"775","CORCOR10_HF_02","CORCOR","10","HF","CORCOR10_HF","CL0","15","12","chill0","COR",40,29,1.9,1.3,NA,30.338125,1.72093023255814,19.7514805101187
"776","CORCOR10_HF_03","CORCOR","10","HF","CORCOR10_HF","WL0","20","12","chill0","COR",29,26,1.9,1.3,NA,30.338125,1.72093023255814,19.7514805101187
"777","CORCOR10_HF_04","CORCOR","10","HF","CORCOR10_HF","CS0","15","08","chill0","COR",NA,NA,1.9,1.3,NA,30.338125,1.72093023255814,19.7514805101187
"778","CORCOR10_SH_01","CORCOR","10","SH","CORCOR10_SH","WL0","20","12","chill0","COR",26,18,5.5,1,NA,38.4722077922078,2.12727272727273,18.547921726987
"779","CORCOR10_SH_02","CORCOR","10","SH","CORCOR10_SH","CS0","15","08","chill0","COR",39,33,5.5,1,NA,38.4722077922078,2.12727272727273,18.547921726987
"780","CORCOR10_SH_03","CORCOR","10","SH","CORCOR10_SH","CL0","15","12","chill0","COR",29,20,5.5,1,NA,38.4722077922078,2.12727272727273,18.547921726987
"781","CORCOR10_SH_04","CORCOR","10","SH","CORCOR10_SH","WS0","20","08","chill0","COR",29,26,5.5,1,NA,38.4722077922078,2.12727272727273,18.547921726987
"782","CORCOR11_SH_01","CORCOR","11","SH","CORCOR11_SH","CL0","15","12","chill0","COR",32,20,6.25,1.4,NA,32.7734210526316,2.08333333333333,16.5959167224865
"783","CORCOR11_SH_02","CORCOR","11","SH","CORCOR11_SH","CS0","15","08","chill0","COR",53,33,6.25,1.4,NA,32.7734210526316,2.08333333333333,16.5959167224865
"784","CORCOR11_SH_03","CORCOR","11","SH","CORCOR11_SH","WL0","20","12","chill0","COR",26,18,6.25,1.4,NA,32.7734210526316,2.08333333333333,16.5959167224865
"785","CORCOR11_SH_04","CORCOR","11","SH","CORCOR11_SH","WS0","20","08","chill0","COR",34,26,6.25,1.4,NA,32.7734210526316,2.08333333333333,16.5959167224865
"786","FAGGRA02_SH_01","FAGGRA","2","SH","FAGGRA02_SH","WL0","20","12","chill0","FAG",47,42,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"787","FAGGRA02_SH_02","FAGGRA","2","SH","FAGGRA02_SH","WS0","20","08","chill0","FAG",NA,12,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"788","FAGGRA02_SH_03","FAGGRA","2","SH","FAGGRA02_SH","CL0","15","12","chill0","FAG",54,43,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"789","FAGGRA02_SH_04","FAGGRA","2","SH","FAGGRA02_SH","CS0","15","08","chill0","FAG",NA,82,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"790","FAGGRA02_SH_06","FAGGRA","2","SH","FAGGRA02_SH","CS1","15","08","chill1","FAG",NA,44,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"791","FAGGRA02_SH_07","FAGGRA","2","SH","FAGGRA02_SH","WL1","20","12","chill1","FAG",31,24,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"792","FAGGRA02_SH_08","FAGGRA","2","SH","FAGGRA02_SH","WS2","20","08","chill2","FAG",NA,50,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"793","FAGGRA02_SH_09","FAGGRA","2","SH","FAGGRA02_SH","CS2","15","08","chill2","FAG",NA,44,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"794","FAGGRA02_SH_10","FAGGRA","2","SH","FAGGRA02_SH","CL1","15","12","chill1","FAG",NA,37,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"795","FAGGRA02_SH_11","FAGGRA","2","SH","FAGGRA02_SH","CL2","15","12","chill2","FAG",43,30,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"796","FAGGRA02_SH_12","FAGGRA","2","SH","FAGGRA02_SH","WL2","20","12","chill2","FAG",36,27,5,5,366.1539194,24.165905511811,1.94736842105263,27.2722675467977
"797","FAGGRA03_HF_01","FAGGRA","3","HF","FAGGRA03_HF","WL1","20","12","chill1","FAG",45,38,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"798","FAGGRA03_HF_02","FAGGRA","3","HF","FAGGRA03_HF","WS2","20","08","chill2","FAG",NA,NA,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"799","FAGGRA03_HF_03","FAGGRA","3","HF","FAGGRA03_HF","CS0","15","08","chill0","FAG",NA,82,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"800","FAGGRA03_HF_04","FAGGRA","3","HF","FAGGRA03_HF","CL0","15","12","chill0","FAG",NA,NA,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"801","FAGGRA03_HF_06","FAGGRA","3","HF","FAGGRA03_HF","CS2","15","08","chill2","FAG",NA,52,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"802","FAGGRA03_HF_07","FAGGRA","3","HF","FAGGRA03_HF","CL1","15","12","chill1","FAG",51,43,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"803","FAGGRA03_HF_08","FAGGRA","3","HF","FAGGRA03_HF","WL0","20","12","chill0","FAG",NA,NA,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"804","FAGGRA03_HF_09","FAGGRA","3","HF","FAGGRA03_HF","CS1","15","08","chill1","FAG",NA,NA,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"805","FAGGRA03_HF_10","FAGGRA","3","HF","FAGGRA03_HF","CL2","15","12","chill2","FAG",NA,43,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"806","FAGGRA03_HF_11","FAGGRA","3","HF","FAGGRA03_HF","WS0","20","08","chill0","FAG",NA,NA,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"807","FAGGRA03_HF_12","FAGGRA","3","HF","FAGGRA03_HF","WL2","20","12","chill2","FAG",NA,36,2.42,6,436.0560312,36.0928,1.44059405940594,20.5306509900493
"808","FAGGRA04_SH_02","FAGGRA","4","SH","FAGGRA04_SH","WS0","20","08","chill0","FAG",29,29,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"809","FAGGRA04_SH_03","FAGGRA","4","SH","FAGGRA04_SH","WS2","20","08","chill2","FAG",NA,56,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"810","FAGGRA04_SH_04","FAGGRA","4","SH","FAGGRA04_SH","CS0","15","08","chill0","FAG",NA,68,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"811","FAGGRA04_SH_05","FAGGRA","4","SH","FAGGRA04_SH","CL0","15","12","chill0","FAG",61,43,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"812","FAGGRA04_SH_06","FAGGRA","4","SH","FAGGRA04_SH","CS1","15","08","chill1","FAG",NA,NA,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"813","FAGGRA04_SH_07","FAGGRA","4","SH","FAGGRA04_SH","WL2","20","12","chill2","FAG",NA,27,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"814","FAGGRA04_SH_08","FAGGRA","4","SH","FAGGRA04_SH","CL2","15","12","chill2","FAG",50,30,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"815","FAGGRA04_SH_09","FAGGRA","4","SH","FAGGRA04_SH","WL0","20","12","chill0","FAG",NA,NA,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"816","FAGGRA04_SH_10","FAGGRA","4","SH","FAGGRA04_SH","CL1","15","12","chill1","FAG",43,37,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"817","FAGGRA04_SH_11","FAGGRA","4","SH","FAGGRA04_SH","CS2","15","08","chill2","FAG",NA,30,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"818","FAGGRA04_SH_12","FAGGRA","4","SH","FAGGRA04_SH","WL1","20","12","chill1","FAG",45,45,12.09,22.6,344.5175514,35.2004597701149,1.52173913043478,19.1514593226528
"819","FAGGRA05_SH_01","FAGGRA","5","SH","FAGGRA05_SH","CL0","15","12","chill0","FAG",61,48,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"820","FAGGRA05_SH_02","FAGGRA","5","SH","FAGGRA05_SH","CS2","15","08","chill2","FAG",NA,44,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"821","FAGGRA05_SH_03","FAGGRA","5","SH","FAGGRA05_SH","WL1","20","12","chill1","FAG",45,45,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"822","FAGGRA05_SH_04","FAGGRA","5","SH","FAGGRA05_SH","WS0","20","08","chill0","FAG",NA,NA,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"823","FAGGRA05_SH_05","FAGGRA","5","SH","FAGGRA05_SH","WL2","20","12","chill2","FAG",NA,14,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"824","FAGGRA05_SH_06","FAGGRA","5","SH","FAGGRA05_SH","WS2","20","08","chill2","FAG",NA,NA,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"825","FAGGRA05_SH_07","FAGGRA","5","SH","FAGGRA05_SH","CS1","15","08","chill1","FAG",NA,NA,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"826","FAGGRA05_SH_08","FAGGRA","5","SH","FAGGRA05_SH","CL2","15","12","chill2","FAG",NA,43,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"827","FAGGRA05_SH_10","FAGGRA","5","SH","FAGGRA05_SH","CS0","15","08","chill0","FAG",NA,82,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"828","FAGGRA05_SH_11","FAGGRA","5","SH","FAGGRA05_SH","CL1","15","12","chill1","FAG",NA,57,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"829","FAGGRA05_SH_12","FAGGRA","5","SH","FAGGRA05_SH","WL0","20","12","chill0","FAG",NA,47,3.8,12,296.2518075,42.2169230769231,1.54794520547945,16.1826585762937
"830","FAGGRA06_SH_01","FAGGRA","6","SH","FAGGRA06_SH","WS2","20","08","chill2","FAG",NA,NA,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"831","FAGGRA06_SH_02","FAGGRA","6","SH","FAGGRA06_SH","CS1","15","08","chill1","FAG",NA,52,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"832","FAGGRA06_SH_03","FAGGRA","6","SH","FAGGRA06_SH","WL2","20","12","chill2","FAG",36,27,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"833","FAGGRA06_SH_04","FAGGRA","6","SH","FAGGRA06_SH","CL0","15","12","chill0","FAG",61,54,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"834","FAGGRA06_SH_05","FAGGRA","6","SH","FAGGRA06_SH","WL0","20","12","chill0","FAG",53,39,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"835","FAGGRA06_SH_06","FAGGRA","6","SH","FAGGRA06_SH","WS0","20","08","chill0","FAG",68,68,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"836","FAGGRA06_SH_07","FAGGRA","6","SH","FAGGRA06_SH","CS2","15","08","chill2","FAG",NA,52,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"837","FAGGRA06_SH_09","FAGGRA","6","SH","FAGGRA06_SH","CL1","15","12","chill1","FAG",43,37,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"838","FAGGRA06_SH_10","FAGGRA","6","SH","FAGGRA06_SH","CS0","15","08","chill0","FAG",NA,75,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"839","FAGGRA06_SH_11","FAGGRA","6","SH","FAGGRA06_SH","CL2","15","12","chill2","FAG",43,37,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"840","FAGGRA06_SH_12","FAGGRA","6","SH","FAGGRA06_SH","WL1","20","12","chill1","FAG",NA,38,2.75,9.8,261.3007515,38.389012345679,1.51818181818182,19.8853781266423
"841","FAGGRA07_SH_01","FAGGRA","7","SH","FAGGRA07_SH","CL2","15","12","chill2","FAG",43,30,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"842","FAGGRA07_SH_02","FAGGRA","7","SH","FAGGRA07_SH","WS0","20","08","chill0","FAG",NA,NA,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"843","FAGGRA07_SH_03","FAGGRA","7","SH","FAGGRA07_SH","CL1","15","12","chill1","FAG",NA,NA,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"844","FAGGRA07_SH_04","FAGGRA","7","SH","FAGGRA07_SH","CS1","15","08","chill1","FAG",NA,44,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"845","FAGGRA07_SH_05","FAGGRA","7","SH","FAGGRA07_SH","WL1","20","12","chill1","FAG",38,31,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"846","FAGGRA07_SH_07","FAGGRA","7","SH","FAGGRA07_SH","CS2","15","08","chill2","FAG",NA,52,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"847","FAGGRA07_SH_08","FAGGRA","7","SH","FAGGRA07_SH","WL2","20","12","chill2","FAG",14,14,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"848","FAGGRA07_SH_09","FAGGRA","7","SH","FAGGRA07_SH","WL0","20","12","chill0","FAG",NA,NA,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"849","FAGGRA07_SH_10","FAGGRA","7","SH","FAGGRA07_SH","CL0","15","12","chill0","FAG",61,29,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"850","FAGGRA07_SH_11","FAGGRA","7","SH","FAGGRA07_SH","CS0","15","08","chill0","FAG",82,75,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"851","FAGGRA07_SH_12","FAGGRA","7","SH","FAGGRA07_SH","WS2","20","08","chill2","FAG",NA,NA,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"852","FAGGRA08_SH_01","FAGGRA","8","SH","FAGGRA08_SH","WL0","20","12","chill0","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"853","FAGGRA08_SH_03","FAGGRA","8","SH","FAGGRA08_SH","CS2","15","08","chill2","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"854","FAGGRA08_SH_04","FAGGRA","8","SH","FAGGRA08_SH","CS0","15","08","chill0","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"855","FAGGRA08_SH_05","FAGGRA","8","SH","FAGGRA08_SH","WS0","20","08","chill0","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"856","FAGGRA08_SH_06","FAGGRA","8","SH","FAGGRA08_SH","CL1","15","12","chill1","FAG",43,37,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"857","FAGGRA08_SH_07","FAGGRA","8","SH","FAGGRA08_SH","CL2","15","12","chill2","FAG",43,43,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"858","FAGGRA08_SH_08","FAGGRA","8","SH","FAGGRA08_SH","WS2","20","08","chill2","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"859","FAGGRA08_SH_09","FAGGRA","8","SH","FAGGRA08_SH","CL0","15","12","chill0","FAG",NA,61,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"860","FAGGRA08_SH_10","FAGGRA","8","SH","FAGGRA08_SH","CS1","15","08","chill1","FAG",NA,NA,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"861","FAGGRA08_SH_11","FAGGRA","8","SH","FAGGRA08_SH","WL1","20","12","chill1","FAG",45,38,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"862","FAGGRA08_SH_12","FAGGRA","8","SH","FAGGRA08_SH","WL2","20","12","chill2","FAG",36,36,7.25,6.2,NA,18.6232380952381,1.71698113207547,21.71650985103
"863","FAGGRA09_HF_01","FAGGRA","9","HF","FAGGRA09_HF","WL0","20","12","chill0","FAG",53,39,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"864","FAGGRA09_HF_02","FAGGRA","9","HF","FAGGRA09_HF","CS0","15","08","chill0","FAG",75,47,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"865","FAGGRA09_HF_03","FAGGRA","9","HF","FAGGRA09_HF","WS2","20","08","chill2","FAG",NA,56,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"866","FAGGRA09_HF_04","FAGGRA","9","HF","FAGGRA09_HF","CS1","15","08","chill1","FAG",NA,44,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"867","FAGGRA09_HF_05","FAGGRA","9","HF","FAGGRA09_HF","CL0","15","12","chill0","FAG",68,54,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"868","FAGGRA09_HF_06","FAGGRA","9","HF","FAGGRA09_HF","WL1","20","12","chill1","FAG",31,31,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"869","FAGGRA09_HF_07","FAGGRA","9","HF","FAGGRA09_HF","CS2","15","08","chill2","FAG",NA,23,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"870","FAGGRA09_HF_08","FAGGRA","9","HF","FAGGRA09_HF","CL2","15","12","chill2","FAG",43,30,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"871","FAGGRA09_HF_09","FAGGRA","9","HF","FAGGRA09_HF","WS0","20","08","chill0","FAG",34,34,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"872","FAGGRA09_HF_11","FAGGRA","9","HF","FAGGRA09_HF","WL2","20","12","chill2","FAG",NA,27,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"873","FAGGRA09_HF_12","FAGGRA","9","HF","FAGGRA09_HF","CL1","15","12","chill1","FAG",37,22,0.7,3.3,396.1119673,42.5693333333333,1.28712871287129,19.4764064303329
"874","FAGGRA10_HF_01","FAGGRA","10","HF","FAGGRA10_HF","WS0","20","08","chill0","FAG",NA,68,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"875","FAGGRA10_HF_02","FAGGRA","10","HF","FAGGRA10_HF","CL0","15","12","chill0","FAG",48,43,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"876","FAGGRA10_HF_03","FAGGRA","10","HF","FAGGRA10_HF","WS2","20","08","chill2","FAG",NA,50,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"877","FAGGRA10_HF_04","FAGGRA","10","HF","FAGGRA10_HF","CS2","15","08","chill2","FAG",NA,44,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"878","FAGGRA10_HF_06","FAGGRA","10","HF","FAGGRA10_HF","CS0","15","08","chill0","FAG",82,68,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"879","FAGGRA10_HF_07","FAGGRA","10","HF","FAGGRA10_HF","WL1","20","12","chill1","FAG",NA,NA,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
